Rentrée scolaire;Académie;Code du département;Département;UAI;Nom de l'établissment;Code INSEE de la commune;Nom de la commune;Secteur;IPS
2016-2017;LILLE;062;PAS-DE-CALAIS;0622671S;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;62604;NEUFCHATEL HARDELOT;privé sous contrat;89.9
2016-2017;LILLE;062;PAS-DE-CALAIS;0622675W;ECOLE PRIMAIRE PRIVEE SACRE COEUR NOTRE DAME;62624;NOYELLES GODAULT;privé sous contrat;103.4
2016-2017;LILLE;062;PAS-DE-CALAIS;0622693R;ECOLE PRIMAIRE PRIVEE SAINTE THERESE;62861;VIMY;privé sous contrat;116.5
2016-2017;LILLE;062;PAS-DE-CALAIS;0622704C;ECOLE PRIMAIRE PRIVEE NOTRE DAME DE GRACE;62038;ARDRES;privé sous contrat;108.7
2016-2017;LILLE;062;PAS-DE-CALAIS;0622708G;ECOLE PRIMAIRE PRIVEE NOTRE DAME;62041;ARRAS;privé sous contrat;127.1
2016-2017;LILLE;062;PAS-DE-CALAIS;0622709H;ECOLE PRIMAIRE PRIVEE SAINT JEAN BAPTISTE SAINTE CROIX;62041;ARRAS;privé sous contrat;128.0
2016-2017;LILLE;062;PAS-DE-CALAIS;0622713M;ECOLE PRIMAIRE PRIVEE SAINTE MARIE DE LA PRESENTATION;62041;ARRAS;privé sous contrat;127.1
2016-2017;LILLE;062;PAS-DE-CALAIS;0622719U;ECOLE PRIMAIRE PRIVEE NOTRE DAME;62080;BAPAUME;privé sous contrat;112.9
2016-2017;LILLE;062;PAS-DE-CALAIS;0622737N;ECOLE PRIMAIRE PRIVEE SAINT PIERRE;62193;CALAIS;privé sous contrat;112.7
2016-2017;LILLE;062;PAS-DE-CALAIS;0622742U;ECOLE PRIMAIRE PRIVEE SACRE COEUR;62195;CALONNE SUR LA LYS;privé sous contrat;104.2
2016-2017;LILLE;062;PAS-DE-CALAIS;0622746Y;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;62244;COULOGNE;privé sous contrat;104.4
2016-2017;LILLE;062;PAS-DE-CALAIS;0622747Z;ECOLE PRIMAIRE PRIVEE CLAIR ACCUEIL;62250;COURRIERES;privé sous contrat;108.4
2016-2017;LILLE;062;PAS-DE-CALAIS;0622759M;ECOLE PRIMAIRE;62684;RACQUINGHEM;public;87.8
2016-2017;LILLE;062;PAS-DE-CALAIS;0622817A;ECOLE PRIMAIRE JULES FERRY;62119;BETHUNE;public;89.4
2016-2017;LILLE;062;PAS-DE-CALAIS;0622828M;ECOLE PRIMAIRE;62448;HESDIN L ABBE;public;101.4
2016-2017;LILLE;062;PAS-DE-CALAIS;0622839Z;ECOLE PRIMAIRE AURORE;62755;SAINT LEONARD;public;99.3
2016-2017;LILLE;062;PAS-DE-CALAIS;0622844E;ECOLE PRIMAIRE MARIE PAUL ARMAND;62847;VERQUIGNEUL;public;97.7
2016-2017;LILLE;062;PAS-DE-CALAIS;0622906X;ECOLE PRIMAIRE PIERRE BAUDEL;62626;NOYELLES LES VERMELLES;public;97.6
2016-2017;LILLE;062;PAS-DE-CALAIS;0622914F;ECOLE PRIMAIRE FELIX CADRAS;62065;AVION;public;90.0
2016-2017;LILLE;062;PAS-DE-CALAIS;0622918K;ECOLE PRIMAIRE ROGER SALENGRO;62197;CAMBLAIN CHATELAIN;public;91.3
2016-2017;LILLE;062;PAS-DE-CALAIS;0622923R;ECOLE PRIMAIRE EMILE BASLY;62400;HAILLICOURT;public;83.8
2016-2017;LILLE;062;PAS-DE-CALAIS;0622927V;ECOLE PRIMAIRE ARTHUR LAMENDIN;62528;LOOS EN GOHELLE;public;84.3
2016-2017;LILLE;062;PAS-DE-CALAIS;0622929X;ECOLE PRIMAIRE;62683;QUOEUX HAUT MAINIL;public;76.8
2016-2017;LILLE;062;PAS-DE-CALAIS;0622953Y;ECOLE PRIMAIRE;62037;ANZIN SAINT AUBIN;public;122.9
2016-2017;LILLE;062;PAS-DE-CALAIS;0622968P;ECOLE PRIMAIRE;62401;HAISNES;public;65.3
2016-2017;LILLE;059;NORD;0590317Z;ECOLE PRIMAIRE;59132;CARNIERES;public;88.8
2016-2017;LILLE;059;NORD;0590319B;ECOLE PRIMAIRE;59179;DOUCHY LES MINES;public;81.8
2016-2017;LILLE;059;NORD;0590331P;ECOLE PRIMAIRE DU CANTON DE CHEMILLE;59244;FONTAINE NOTRE DAME;public;101.3
2016-2017;LILLE;059;NORD;0590362Y;ECOLE PRIMAIRE JOLIOT CURIE;59165;CUINCY;public;104.4
2016-2017;LILLE;059;NORD;0590368E;ECOLE PRIMAIRE D APPLICATION ANDRIEU PARENT;59178;DOUAI;public;102.7
2016-2017;LILLE;059;NORD;0590381U;ECOLE ELEMENTAIRE EUGENE LENGLET;59178;DOUAI;public;67.6
2016-2017;LILLE;059;NORD;0590382V;ECOLE REGIONALE DU PREMIER DEGRE BATELIERS ET FORAINS;59178;DOUAI;public;88.5
2016-2017;LILLE;059;NORD;0590425S;ECOLE PRIMAIRE MAURICE MILLON;59155;COUDEKERQUE BRANCHE;public;81.7
2016-2017;LILLE;059;NORD;0590438F;ECOLE PRIMAIRE RENE BONPAIN;59340;LEFFRINCKOUCKE;public;100.2
2016-2017;LILLE;059;NORD;0590440H;ECOLE PRIMAIRE ALBERT FAVRESSE;59340;LEFFRINCKOUCKE;public;121.7
2016-2017;LILLE;059;NORD;0590522X;ECOLE PRIMAIRE;59018;ARNEKE;public;96.5
2016-2017;LILLE;059;NORD;0590584P;ECOLE PRIMAIRE MADAME DE SEVIGNE VICTOR HUGO;59043;BAILLEUL;public;101.0
2016-2017;LILLE;059;NORD;0590592Y;ECOLE PRIMAIRE MICHELET;59044;BAISIEUX;public;119.0
2016-2017;LILLE;059;NORD;0590598E;ECOLE PRIMAIRE;59048;BANTIGNY;public;100.4
2016-2017;LILLE;059;NORD;0590606N;ECOLE PRIMAIRE JULES FERRY NIVEAU 2;59052;BAUVIN;public;96.5
2016-2017;LILLE;059;NORD;0590674M;ECOLE PRIMAIRE;59087;BOESEGHEM;public;96.8
2016-2017;LILLE;059;NORD;0590677R;ECOLE PRIMAIRE;59089;BOLLEZEELE;public;88.4
2016-2017;LILLE;059;NORD;0590680U;ECOLE PRIMAIRE RENE DELHAY;59091;BORRE;public;97.0
2016-2017;LILLE;059;NORD;0590692G;ECOLE PRIMAIRE NIVEAU 2;59097;BOURSIES;public;78.1
2016-2017;LILLE;059;NORD;0590712D;ECOLE PRIMAIRE;59109;BRILLON;public;128.4
2016-2017;LILLE;059;NORD;0590747S;ECOLE PRIMAIRE;59121;CAGNONCLES;public;101.8
2016-2017;LILLE;059;NORD;0590769R;ECOLE PRIMAIRE RAYMOND GERNEZ;59122;CAMBRAI;public;72.7
2016-2017;LILLE;059;NORD;0590779B;ECOLE PRIMAIRE;59125;CANTAING SUR ESCAUT;public;105.7
2016-2017;LILLE;059;NORD;0590812M;ECOLE PRIMAIRE DES CHATAIGNIERS;59138;CATTENIERES;public;90.2
2016-2017;LILLE;059;NORD;0590821X;ECOLE PRIMAIRE JANSSOONE;59139;CAUDRY;public;76.3
2016-2017;LILLE;059;NORD;0590871B;ECOLE PRIMAIRE;59159;CRAYWICK;public;89.6
2016-2017;LILLE;059;NORD;0590879K;ECOLE PRIMAIRE;59161;CREVECOEUR SUR L ESCAUT;public;107.9
2016-2017;LILLE;059;NORD;0590880L;ECOLE PRIMAIRE MARCEL AYME;59162;CROCHTE;public;114.1
2016-2017;LILLE;059;NORD;0590914Y;ECOLE PRIMAIRE MICHELET CHAPTAL;59172;DENAIN;public;65.7
2016-2017;LILLE;059;NORD;0590921F;ECOLE PRIMAIRE EMILE ZOLA;59172;DENAIN;public;64.2
2016-2017;LILLE;059;NORD;0591025U;ECOLE PRIMAIRE JULES FERRY NIVEAU 2;59457;PERENCHIES;public;104.1
2016-2017;LILLE;059;NORD;0591051X;ECOLE PRIMAIRE DENIS CORDONNIER;59466;PONT A MARCQ;public;116.1
2016-2017;LILLE;059;NORD;0591114R;ECOLE PRIMAIRE PREVERT NIVEAU 1;59212;ESTAIRES;public;88.5
2016-2017;LILLE;059;NORD;0591220F;ECOLE PRIMAIRE JACQUES PREVERT;59249;FOURMIES;public;70.6
2016-2017;LILLE;059;NORD;0591238A;ECOLE PRIMAIRE JEAN DE LA FONTAINE;59254;FRESSAIN;public;101.7
2016-2017;LILLE;059;NORD;0591316K;ECOLE PRIMAIRE;59280;HAMEL;public;109.8
2016-2017;LILLE;059;NORD;0591361J;ECOLE PRIMAIRE;59293;HAVERSKERQUE;public;99.4
2016-2017;LILLE;059;NORD;0591394V;ECOLE PRIMAIRE MARIE CURIE;59299;HEM;public;71.1
2016-2017;LILLE;059;NORD;0591395W;ECOLE PRIMAIRE VICTOR HUGO;59299;HEM;public;114.9
2016-2017;LILLE;059;NORD;0591411N;ECOLE PRIMAIRE;59303;HERLIES;public;119.2
2016-2017;LILLE;059;NORD;0591457N;ECOLE PRIMAIRE;59323;JENLAIN;public;117.5
2016-2017;LILLE;059;NORD;0591486V;ECOLE PRIMAIRE PASTEUR;59328;LAMBERSART;public;116.6
2016-2017;LILLE;059;NORD;0591493C;ECOLE PRIMAIRE GERARD PHILIPE NIVEAU 2;59331;LANDRECIES;public;86.9
2016-2017;LILLE;059;NORD;0591514A;ECOLE PRIMAIRE JEAN MERMOZ NIVEAU 2;59343;LESQUIN;public;118.0
2016-2017;LILLE;059;NORD;0591545J;ECOLE PRIMAIRE VIALA VOLTAIRE;59350;LILLE;public;71.6
2016-2017;LILLE;059;NORD;0591581Y;ECOLE PRIMAIRE MADAME ROLAND;59350;LILLE;public;83.1
2016-2017;LILLE;059;NORD;0591599T;ECOLE PRIMAIRE DESBORDES VALMORE;59350;LILLE;public;75.7
2016-2017;LILLE;059;NORD;0591620R;ECOLE PRIMAIRE DIDEROT;59350;LILLE;public;131.8
2016-2017;LILLE;059;NORD;0591635G;ECOLE PRIMAIRE LAVOISIER;59350;LILLE;public;122.4
2016-2017;LILLE;059;NORD;0591650Y;ECOLE PRIMAIRE HENRI MATISSE;59354;LOFFRE;public;116.7
2016-2017;LILLE;059;NORD;0591701D;ECOLE PRIMAIRE HENRI MILLEZ;59364;LOUVIL;public;132.0
2016-2017;LILLE;059;NORD;0591711P;ECOLE PRIMAIRE;59366;LYNDE;public;93.6
2016-2017;LILLE;059;NORD;0591712R;ECOLE PRIMAIRE PAUL BERT NIVEAU 2;59367;LYS LEZ LANNOY;public;91.9
2016-2017;LILLE;059;NORD;0591718X;ECOLE PRIMAIRE LOUISE DE BETTIGNIES;59368;LA MADELEINE;public;124.6
2016-2017;LILLE;059;NORD;0591719Y;ECOLE PRIMAIRE VICTOR HUGO;59368;LA MADELEINE;public;94.2
2016-2017;LILLE;059;NORD;0591778M;ECOLE PRIMAIRE LOUISE MICHEL;59383;MARLY;public;99.3
2016-2017;LILLE;059;NORD;0591828S;ECOLE PRIMAIRE GEORGES BRASSENS NIVEAU 2;59392;MAUBEUGE;public;57.3
2016-2017;LILLE;059;NORD;0591857Y;ECOLE PRIMAIRE;59403;MILLONFOSSE;public;102.3
2016-2017;LILLE;059;NORD;0591873R;ECOLE PRIMAIRE JACQUES PREVERT;59388;MARQUILLIES;public;110.1
2016-2017;LILLE;059;NORD;0591895P;ECOLE PRIMAIRE;59418;MORTAGNE DU NORD;public;85.1
2016-2017;LILLE;059;NORD;0591923V;ECOLE PRIMAIRE JEAN JAURES;59429;NEUVILLE SUR ESCAUT;public;93.1
2016-2017;LILLE;059;NORD;0591930C;ECOLE PRIMAIRE;59432;NIERGNIES;public;93.9
2016-2017;LILLE;059;NORD;0591946V;ECOLE PRIMAIRE;59441;OBIES;public;115.0
2016-2017;LILLE;059;NORD;0591964P;ECOLE PRIMAIRE JOLIOT CURIE;59449;ORCHIES;public;99.2
2016-2017;LILLE;059;NORD;0591972Y;ECOLE PRIMAIRE JULES FERRY;59482;QUESNOY SUR DEULE;public;97.3
2016-2017;LILLE;059;NORD;0591979F;ECOLE PRIMAIRE;59487;RADINGHEM EN WEPPES;public;132.3
2016-2017;LILLE;059;NORD;0592005J;ECOLE PRIMAIRE JEAN VILAR;59495;RECQUIGNIES;public;64.8
2016-2017;LILLE;059;NORD;0592009N;ECOLE PRIMAIRE;59497;RENESCURE;public;105.2
2016-2017;LILLE;059;NORD;0592015V;ECOLE PRIMAIRE;59501;RIEULAY;public;109.3
2016-2017;LILLE;059;NORD;0592072G;ECOLE PRIMAIRE CONDORCET;59512;ROUBAIX;public;64.9
2016-2017;LILLE;059;NORD;0592074J;ECOLE PRIMAIRE LITTRE;59512;ROUBAIX;public;62.3
2016-2017;LILLE;059;NORD;0592150S;ECOLE PRIMAIRE BRACKE DESROUSSEAUX;59526;SAINT AMAND LES EAUX;public;90.6
2016-2017;LILLE;062;PAS-DE-CALAIS;0622975X;ECOLE PRIMAIRE MARGUERITE YOURCENAR;62557;MAROEUIL;public;115.5
2016-2017;LILLE;062;PAS-DE-CALAIS;0623035M;ECOLE PRIMAIRE JEAN JAURES;62178;BRUAY LA BUISSIERE;public;77.6
2016-2017;LILLE;062;PAS-DE-CALAIS;0623042V;ECOLE PRIMAIRE ABEL MOBAILLY;62239;COQUELLES;public;117.6
2016-2017;LILLE;062;PAS-DE-CALAIS;0623057L;ECOLE PRIMAIRE PAUL THELLIER CENTRE;62464;HULLUCH;public;104.9
2016-2017;LILLE;062;PAS-DE-CALAIS;0623073D;ECOLE PRIMAIRE LEON BLUM;62757;SAINT MARTIN LEZ TATINGHEM;public;99.9
2016-2017;LILLE;062;PAS-DE-CALAIS;0623152P;ECOLE PRIMAIRE PAUL VERLAINE;62323;FAMPOUX;public;102.8
2016-2017;LILLE;062;PAS-DE-CALAIS;0623153R;ECOLE PRIMAIRE;62325;FAUQUEMBERGUES;public;90.6
2016-2017;LILLE;062;PAS-DE-CALAIS;0623155T;ECOLE PRIMAIRE;62412;HARDINGHEN;public;94.0
2016-2017;LILLE;062;PAS-DE-CALAIS;0623169H;ECOLE PRIMAIRE JEAN MACE;62643;OUTREAU;public;69.6
2016-2017;LILLE;062;PAS-DE-CALAIS;0623349D;ECOLE PRIMAIRE;62284;ECOURT SAINT QUENTIN;public;97.5
2016-2017;LILLE;062;PAS-DE-CALAIS;0623399H;ECOLE PRIMAIRE JAURES FERRY;62040;ARQUES;public;96.8
2016-2017;LILLE;062;PAS-DE-CALAIS;0623403M;ECOLE PRIMAIRE ALBERT CAMUS;62040;ARQUES;public;75.8
2016-2017;LILLE;062;PAS-DE-CALAIS;0623416B;ECOLE PRIMAIRE FELIX FAURE;62178;BRUAY LA BUISSIERE;public;81.9
2016-2017;LILLE;062;PAS-DE-CALAIS;0623428P;ECOLE PRIMAIRE DU CENTRE;62261;CUCQ;public;106.0
2016-2017;LILLE;062;PAS-DE-CALAIS;0623431T;ECOLE PRIMAIRE PAUL SION;62249;COURCELLES LES LENS;public;74.0
2016-2017;LILLE;062;PAS-DE-CALAIS;0623433V;ECOLE PRIMAIRE ALFRED MAES;62498;LENS;public;63.7
2016-2017;LILLE;062;PAS-DE-CALAIS;0623438A;ECOLE PRIMAIRE ABEL LOMBARD;62474;ISQUES;public;99.8
2016-2017;LILLE;062;PAS-DE-CALAIS;0623450N;ECOLE PRIMAIRE SADI CARNOT;62473;ISBERGUES;public;96.4
2016-2017;LILLE;062;PAS-DE-CALAIS;0623454T;ECOLE PRIMAIRE;62103;BEHAGNIES;public;87.2
2016-2017;LILLE;062;PAS-DE-CALAIS;0623456V;ECOLE PRIMAIRE;62693;REBREUVE RANCHICOURT;public;111.8
2016-2017;LILLE;062;PAS-DE-CALAIS;0623457W;ECOLE PRIMAIRE LA CLARENCE;62713;ROBECQ;public;100.0
2016-2017;LILLE;062;PAS-DE-CALAIS;0623474P;ECOLE PRIMAIRE JEAN JAURES;62510;LIEVIN;public;79.6
2016-2017;LILLE;062;PAS-DE-CALAIS;0623519N;ECOLE PRIMAIRE PAUL BERT;62765;SAINT OMER;public;88.1
2016-2017;LILLE;062;PAS-DE-CALAIS;0623521R;ECOLE PRIMAIRE LOUIS PASTEUR;62235;CONDETTE;public;122.3
2016-2017;LILLE;062;PAS-DE-CALAIS;0623526W;ECOLE PRIMAIRE JEAN MACE;62318;ETAPLES;public;84.6
2016-2017;LILLE;062;PAS-DE-CALAIS;0623548V;ECOLE PRIMAIRE FRANKLIN STEPHENSON;62193;CALAIS;public;68.3
2016-2017;LILLE;062;PAS-DE-CALAIS;0623553A;ECOLE PRIMAIRE FERDINAND BUISSON;62765;SAINT OMER;public;82.5
2016-2017;LILLE;062;PAS-DE-CALAIS;0623554B;ECOLE PRIMAIRE EMILE ZOLA;62771;SALLAUMINES;public;79.8
2016-2017;LILLE;062;PAS-DE-CALAIS;0623664W;ECOLE PRIMAIRE PIERRE ET MARIE CURIE;62624;NOYELLES GODAULT;public;85.7
2016-2017;LILLE;062;PAS-DE-CALAIS;0623778V;ECOLE PRIMAIRE MARCEL DOLLET;62652;PERNES;public;99.8
2016-2017;LILLE;062;PAS-DE-CALAIS;0623779W;ECOLE PRIMAIRE LENGLET VIVOT;62753;SAINT LAURENT BLANGY;public;95.0
2016-2017;LILLE;062;PAS-DE-CALAIS;0623804Y;ECOLE PRIMAIRE EUGENE EVRARD;62025;AMBLETEUSE;public;83.1
2016-2017;LILLE;062;PAS-DE-CALAIS;0623808C;ECOLE PRIMAIRE JULES FERRY;62473;ISBERGUES;public;76.8
2016-2017;LILLE;062;PAS-DE-CALAIS;0623811F;ECOLE PRIMAIRE JULES FERRY PIERRE BROSSOLETTE;62724;ROUVROY;public;82.0
2016-2017;LILLE;062;PAS-DE-CALAIS;0623813H;ECOLE PRIMAIRE;62812;THIEMBRONNE;public;84.4
2016-2017;LILLE;062;PAS-DE-CALAIS;0623824V;ECOLE PRIMAIRE DU VIEUX MOULIN;62028;AMES;public;85.2
2016-2017;LILLE;062;PAS-DE-CALAIS;0623826X;ECOLE PRIMAIRE;62350;FOUQUIERES LES BETHUNE;public;115.3
2016-2017;LILLE;062;PAS-DE-CALAIS;0623851Z;GROUPE SCOLAIRE BORIS VIAN;62215;CARVIN;public;94.7
2016-2017;LILLE;062;PAS-DE-CALAIS;0623876B;ECOLE PRIMAIRE CENTRE;62846;VERMELLES;public;88.2
2016-2017;LILLE;062;PAS-DE-CALAIS;0623939V;ECOLE PRIMAIRE FRANCE PASTEUR;62563;MAZINGARBE;public;71.9
2016-2017;LILLE;062;PAS-DE-CALAIS;0623972F;ECOLE PRIMAIRE;62117;BERTINCOURT;public;92.0
2016-2017;LILLE;062;PAS-DE-CALAIS;0623975J;ECOLE PRIMAIRE VARET MONT SORET;62863;VIOLAINES;public;106.7
2016-2017;LILLE;062;PAS-DE-CALAIS;0624002N;ECOLE PRIMAIRE DESNOS CASANOVA;62065;AVION;public;84.3
2016-2017;LILLE;062;PAS-DE-CALAIS;0624056X;ECOLE PRIMAIRE JOLIOT CURIE;62270;DIVION;public;69.2
2016-2017;LILLE;062;PAS-DE-CALAIS;0624112H;ECOLE PRIMAIRE MANDELA ROLLAND;62065;AVION;public;58.9
2016-2017;LILLE;062;PAS-DE-CALAIS;0624116M;ECOLE PRIMAIRE;62407;HAM EN ARTOIS;public;101.8
2016-2017;LILLE;062;PAS-DE-CALAIS;0624120S;ECOLE PRIMAIRE LES GORGES BLEUES;62584;MONT BERNANCHON;public;117.0
2016-2017;LILLE;062;PAS-DE-CALAIS;0624145U;ECOLE PRIMAIRE PRAIRIAL FLOREAL;62510;LIEVIN;public;69.4
2016-2017;LILLE;062;PAS-DE-CALAIS;0624146V;ECOLE PRIMAIRE JEAN MERMOZ;62570;MERICOURT;public;66.9
2016-2017;LILLE;062;PAS-DE-CALAIS;0624228J;ECOLE ELEMENTAIRE PREVERT MENDES FRANCE;62019;AIX NOULETTE;public;98.0
2016-2017;LILLE;059;NORD;0592176V;ECOLE PRIMAIRE;59538;SAINT MOMELIN;public;95.1
2016-2017;LILLE;059;NORD;0592213K;ECOLE PRIMAIRE;59551;SAMEON;public;118.7
2016-2017;LILLE;059;NORD;0592241R;ECOLE PRIMAIRE FELIX VANOVERSCHELDE;59566;SEQUEDIN;public;113.1
2016-2017;LILLE;059;NORD;0592287R;ECOLE PRIMAIRE GRAND MILLEBRUGGHE;59579;STEENE;public;93.8
2016-2017;LILLE;059;NORD;0592290U;ECOLE PRIMAIRE JEAN DE LA FONTAINE;59580;STEENVOORDE;public;96.6
2016-2017;LILLE;059;NORD;0592297B;ECOLE PRIMAIRE;59582;STRAZEELE;public;110.4
2016-2017;LILLE;059;NORD;0592315W;ECOLE PRIMAIRE;59590;THIENNES;public;88.8
2016-2017;LILLE;059;NORD;0592318Z;ECOLE PRIMAIRE HAINAUT BAUGNIES;59591;THIVENCELLE;public;76.4
2016-2017;LILLE;059;NORD;0592320B;ECOLE PRIMAIRE PAUL BERT;59592;THUMERIES;public;107.9
2016-2017;LILLE;059;NORD;0592336U;ECOLE PRIMAIRE PIERRE BROSSOLETTE;59599;TOURCOING;public;76.1
2016-2017;LILLE;059;NORD;0592346E;ECOLE PRIMAIRE PAUL CLAUDEL;59599;TOURCOING;public;63.7
2016-2017;LILLE;059;NORD;0592349H;ECOLE PRIMAIRE LAMARTINE NIVEAU 2;59599;TOURCOING;public;76.4
2016-2017;LILLE;059;NORD;0592350J;ECOLE PRIMAIRE JACQUARD;59599;TOURCOING;public;75.9
2016-2017;LILLE;059;NORD;0592382U;ECOLE PRIMAIRE RENE BRY;59601;TRELON;public;75.4
2016-2017;LILLE;059;NORD;0592434A;ECOLE PRIMAIRE VICTOR HUGO;59610;VERCHAIN MAUGRE;public;109.1
2016-2017;LILLE;059;NORD;0592459C;ECOLE PRIMAIRE;59618;VIEUX RENG;public;80.8
2016-2017;LILLE;059;NORD;0592469N;ECOLE PRIMAIRE;59623;VILLERS GUISLAIN;public;89.6
2016-2017;LILLE;059;NORD;0592495S;ECOLE PRIMAIRE JULES FERRY;59636;WAMBRECHIES;public;110.7
2016-2017;LILLE;059;NORD;0592496T;ECOLE PRIMAIRE PASTEUR;59636;WAMBRECHIES;public;104.7
2016-2017;LILLE;059;NORD;0592509G;ECOLE PRIMAIRE LAVOISIER;59650;WATTRELOS;public;85.5
2016-2017;LILLE;059;NORD;0592515N;ECOLE PRIMAIRE JEAN ZAY;59650;WATTRELOS;public;81.8
2016-2017;LILLE;059;NORD;0592547Y;ECOLE PRIMAIRE JEAN MACE;59650;WATTRELOS;public;84.6
2016-2017;LILLE;059;NORD;0592559L;ECOLE PRIMAIRE ANATOLE FRANCE NIVEAU 1;59653;WAVRIN;public;105.0
2016-2017;LILLE;059;NORD;0592642B;ECOLE PRIMAIRE PAUL DUROT;59560;SECLIN;public;89.1
2016-2017;LILLE;059;NORD;0592682V;ECOLE PRIMAIRE HELENE BOUCHER;59410;MONS EN BAROEUL;public;94.5
2016-2017;LILLE;059;NORD;0592690D;ECOLE PRIMAIRE MARTIN MARTINE;59122;CAMBRAI;public;87.7
2016-2017;LILLE;059;NORD;0592706W;ECOLE PRIMAIRE PAUL GODIN;59566;SEQUEDIN;public;110.1
2016-2017;LILLE;059;NORD;0592753X;ECOLE PRIMAIRE CENTRE;59053;BAVAY;public;90.9
2016-2017;LILLE;059;NORD;0593285A;ECOLE PRIMAIRE ALBERT DOUAY;59092;BOUCHAIN;public;95.6
2016-2017;LILLE;059;NORD;0593492A;ECOLE PRIMAIRE WILLY DUBOIS;59324;JEUMONT;public;71.5
2016-2017;LILLE;059;NORD;0593527N;ECOLE PRIMAIRE BRUEGHEL;59588;TETEGHEM COUDEKERQUE VILLAGE;public;102.2
2016-2017;LILLE;059;NORD;0593537Z;ECOLE PRIMAIRE JACQUES BREL;59304;HERRIN;public;130.2
2016-2017;LILLE;059;NORD;0593541D;ECOLE PRIMAIRE LALO CLEMENT LAURENT NIV 2;59350;LILLE;public;102.9
2016-2017;LILLE;059;NORD;0593546J;ECOLE PRIMAIRE JACQUES BREL;59398;MERIGNIES;public;126.2
2016-2017;LILLE;059;NORD;0593553S;ECOLE PRIMAIRE LOUIS ARAGON;59574;SOMAIN;public;64.0
2016-2017;LILLE;059;NORD;0593555U;ECOLE PRIMAIRE DU CAPREAU;59646;WASQUEHAL;public;103.1
2016-2017;LILLE;059;NORD;0593558X;ECOLE PRIMAIRE;59657;WEST CAPPEL;public;104.2
2016-2017;LILLE;059;NORD;0593570K;ECOLE PRIMAIRE LAMARTINE JENNER;59350;LILLE;public;101.9
2016-2017;LILLE;059;NORD;0593614H;ECOLE PRIMAIRE LEON BLUM;59350;LILLE;public;83.7
2016-2017;LILLE;059;NORD;0593617L;ECOLE PRIMAIRE SIMONS;59193;EMMERIN;public;114.0
2016-2017;LILLE;059;NORD;0593621R;ECOLE PRIMAIRE;59260;GHYVELDE;public;100.2
2016-2017;LILLE;059;NORD;0593637H;ECOLE PRIMAIRE LA FONTAINE;59458;PERONNE EN MELANTOIS;public;134.0
2016-2017;LILLE;059;NORD;0593639K;ECOLE PRIMAIRE LE JARD;59153;CONDE SUR L ESCAUT;public;78.8
2016-2017;LILLE;059;NORD;0593690R;ECOLE PRIMAIRE PRIVEE SACRE COEUR;59105;BOUVIGNIES;privé sous contrat;124.8
2016-2017;LILLE;059;NORD;0593692T;ECOLE PRIMAIRE PRIVEE NOTRE DAME DE GRACE;59120;CAESTRE;privé sous contrat;121.9
2016-2017;LILLE;059;NORD;0593693U;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;59122;CAMBRAI;privé sous contrat;102.8
2016-2017;LILLE;059;NORD;0593694V;ECOLE PRIMAIRE PRIVEE IMMACULEE CONCEPTION;59122;CAMBRAI;privé sous contrat;108.2
2016-2017;LILLE;059;NORD;0593699A;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;59122;CAMBRAI;privé sous contrat;112.8
2016-2017;LILLE;059;NORD;0593700B;ECOLE PRIMAIRE PRIVEE SACRE COEUR;59124;CAMPHIN EN PEVELE;privé sous contrat;128.9
2016-2017;LILLE;059;NORD;0593711N;ECOLE PRIMAIRE PRIVEE NOTRE DAME;59152;COMINES;privé sous contrat;107.3
2016-2017;LILLE;059;NORD;0593735P;ECOLE PRIMAIRE PRIVEE SAINT MARTIN;59202;ERQUINGHEM LYS;privé sous contrat;113.7
2016-2017;LILLE;059;NORD;0593760S;ECOLE PRIMAIRE PRIVEE JEANNE D ARC FENELON;59036;AVESNES SUR HELPE;privé sous contrat;107.5
2016-2017;LILLE;059;NORD;0593768A;ECOLE PRIMAIRE PRIVEE NOTRE DAME;59051;LA BASSEE;privé sous contrat;113.5
2016-2017;LILLE;059;NORD;0593781P;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;59090;BONDUES;privé sous contrat;143.2
2016-2017;LILLE;059;NORD;0593797G;ECOLE PRIMAIRE PRIVEE NOTRE DAME SAINT LOUIS;59249;FOURMIES;privé sous contrat;93.9
2016-2017;LILLE;059;NORD;0593806S;ECOLE PRIMAIRE PRIVEE SAINT VINCENT;59295;HAZEBROUCK;privé sous contrat;115.6
2016-2017;LILLE;059;NORD;0593810W;ECOLE PRIMAIRE PRIVEE SAINTE THERESE;59299;HEM;privé sous contrat;126.6
2016-2017;LILLE;059;NORD;0593819F;ECOLE PRIMAIRE PRIVEE SAINTE ODILE;59328;LAMBERSART;privé sous contrat;123.8
2016-2017;LILLE;059;NORD;0593840D;ECOLE PRIMAIRE PRIVEE NOTRE DAME DES ANGES;59526;SAINT AMAND LES EAUX;privé sous contrat;122.0
2016-2017;LILLE;059;NORD;0593841E;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;59527;SAINT ANDRE LEZ LILLE;privé sous contrat;108.0
