Rentrée scolaire;Code région;Région;Code de l'académie;Académie;Code du département;Département;Code INSEE de la commune;Nom de la commune;UAI;Nom de l'établissement;Secteur;IPS;IPS national privé;IPS national public;IPS national;IPS académique privé;IPS académique public;IPS académique;IPS départemental privé;IPS départemental public;IPS départemental;num_ligne
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62295;ENQUIN LEZ GUINEGATTE;0622961G;ECOLE PRIMAIRE REGROUPEMENT PEDAGOGIQUE INTERCOMMUNAL CONCENTRE RPC DE L HERMITAGE DE ENQUIN LEZ GUINEGATTE;public;97.6;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84032.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62359;FRESSIN;0622963J;ECOLE PRIMAIRE RPI 40;public;95.5;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84033.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62386;GRENAY;0622964K;ECOLE ELEMENTAIRE FERDINAND BUISSON;public;77.3;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84034.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62401;HAISNES;0622967N;ECOLE PRIMAIRE CITE PAPILLON;public;97.9;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84035.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62401;HAISNES;0622968P;ECOLE ELEMENTAIRE PIERRE PERRET;public;73.5;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84036.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62427;HENIN BEAUMONT;0622970S;ECOLE PRIMAIRE JEAN JACQUES ROUSSEAU;public;87.1;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84037.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62427;HENIN BEAUMONT;0622971T;ECOLE PRIMAIRE BRACKE DESROUSSEAUX;public;106.4;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84038.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62549;MARCONNE;0622974W;ECOLE PRIMAIRE DE LA FONTAINE;public;85.5;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84039.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62557;MAROEUIL;0622976Y;ECOLE PRIMAIRE FRANCOISE DOLTO;public;116.4;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84040.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62583;MONDICOURT;0622979B;ECOLE PRIMAIRE RPI 61;public;NS;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84041.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62656;PIHEM;0622981D;ECOLE PRIMAIRE JACQUES BREL;public;102.7;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84042.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62744;SAINTE CATHERINE;0622982E;ECOLE ELEMENTAIRE CLAUDIE HAIGNERE;public;121;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84043.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62764;SAINT NICOLAS;0622984G;ECOLE PRIMAIRE HENRI GRENIER;public;84.1;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84044.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62846;VERMELLES;0622986J;ECOLE PRIMAIRE JULES ANDRIEU;public;87.4;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84045.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62001;ABLAIN SAINT NAZAIRE;0622990N;ECOLE PRIMAIRE DES VERTS MONTS;public;110.4;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84046.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62038;ARDRES;0622991P;ECOLE ELEMENTAIRE PIERRE ET MARIE CURIE;public;95.1;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84047.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62349;FOUQUEREUIL;0622992R;ECOLE PRIMAIRE;public;106.7;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84048.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62427;HENIN BEAUMONT;0622993S;ECOLE PRIMAIRE ACHILLE BREUVAL;public;82.4;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84049.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62784;SAULTY;0622994T;ECOLE PRIMAIRE REGROUPEMENT PEDAGOGIQUE INTERCOMMUNAL CONCENTRE RPC DE SAULTY;public;102.8;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84050.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62643;OUTREAU;0623001A;ECOLE ELEMENTAIRE LES TILLEULS;public;76.8;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84051.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62865;VITRY EN ARTOIS;0623004D;ECOLE PRIMAIRE JEAN JAURES;public;103.3;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84052.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62004;ACHICOURT;0623030G;ECOLE ELEMENTAIRE LEOPOLD SEDAR SENGHOR;public;110.8;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84053.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62132;BILLY BERCLAU;0623034L;ECOLE ELEMENTAIRE JEAN JAURES;public;106.9;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84054.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62178;BRUAY LA BUISSIERE;0623035M;ECOLE ELEMENTAIRE JEAN JAURES;public;75.4;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84055.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62178;BRUAY LA BUISSIERE;0623036N;ECOLE PRIMAIRE JULES FERRY;public;69.5;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84056.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62239;COQUELLES;0623042V;ECOLE PRIMAIRE ABEL MOBAILLY;public;113.2;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84057.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62270;DIVION;0623043W;ECOLE ELEMENTAIRE NICOLAS COPERNIC;public;75;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84058.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62274;DOURGES;0623044X;ECOLE PRIMAIRE BRUNO;public;88.1;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84059.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62311;ESTEVELLES;0623046Z;ECOLE PRIMAIRE JACQUES PREVERT;public;105.4;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84060.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62351;FOUQUIERES LES LENS;0623050D;ECOLE PRIMAIRE JEAN MACE;public;82.9;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84061.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62360;FRETHUN;0623053G;ECOLE ELEMENTAIRE;public;107.5;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84062.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62376;GONNEHEM;0623054H;ECOLE PRIMAIRE JULES VERNE;public;102.6;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84063.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62464;HULLUCH;0623057L;ECOLE ELEMENTAIRE PAUL THELLIER CENTRE;public;105.9;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84064.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62510;LIEVIN;0623060P;ECOLE ELEMENTAIRE JACQUES PREVERT;public;86.3;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84065.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62525;LONGUENESSE;0623062S;ECOLE PRIMAIRE GEORGE SAND;public;77;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84066.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62764;SAINT NICOLAS;0623069Z;ECOLE PRIMAIRE CHARLES DESAVARY CONSTANT DUTILLEUX;public;105;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84067.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62774;SANGATTE;0623071B;ECOLE PRIMAIRE HUBERT LATHAM;public;120.1;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84068.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62757;SAINT MARTIN LEZ TATINGHEM;0623073D;ECOLE PRIMAIRE LEON BLUM;public;104.2;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84069.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62820;TINCQUES;0623075F;ECOLE PRIMAIRE;public;109;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84070.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62040;ARQUES;0623140B;ECOLE PRIMAIRE JULES LESIEUX;public;84.6;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84071.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62100;BEAURAINVILLE;0623143E;ECOLE PRIMAIRE;public;89.8;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84072.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62277;DROCOURT;0623147J;ECOLE PRIMAIRE MAURICE THOREZ;public;75.2;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84073.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62291;ELEU DIT LEAUWETTE;0623149L;ECOLE PRIMAIRE FASSIAUX HERNU;public;88.1;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84074.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62310;ESSARS;0623150M;ECOLE PRIMAIRE PIERRE BACHELET;public;95.5;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84075.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62318;ETAPLES;0623151N;ECOLE PRIMAIRE ROMBLY;public;75.8;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84076.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62323;FAMPOUX;0623152P;ECOLE PRIMAIRE PAUL VERLAINE;public;112.1;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84077.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62325;FAUQUEMBERGUES;0623153R;ECOLE PRIMAIRE;public;87.1;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84078.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62412;HARDINGHEN;0623155T;ECOLE PRIMAIRE RPI 159;public;96.2;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84079.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62643;OUTREAU;0623168G;ECOLE PRIMAIRE KERGOMARD MACE;public;79.4;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84080.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62735;SAILLY LABOURSE;0623173M;ECOLE ELEMENTAIRE GEORGES BRASSENS;public;91;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84081.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62849;VERTON;0623179U;ECOLE PRIMAIRE JEAN MOULIN;public;99;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84082.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62902;WIZERNES;0623181W;ECOLE PRIMAIRE ULLMANN PERRAULT;public;89.6;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84083.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62718;ROEUX;0623215H;ECOLE PRIMAIRE JACQUES PREVERT;public;102.8;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84084.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62727;RUITZ;0623216J;ECOLE ELEMENTAIRE JACQUES PREVERT;public;105.5;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84085.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62755;SAINT LEONARD;0623217K;ECOLE ELEMENTAIRE JEAN ROSTAND;public;99.2;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84086.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62043;LES ATTAQUES;0623229Y;ECOLE PRIMAIRE ROBERT DOISNEAU;public;102.1;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84087.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62244;COULOGNE;0623242M;ECOLE PRIMAIRE ROGER MACKE;public;92.3;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84088.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62262;CUINCHY;0623246S;ECOLE PRIMAIRE;public;105.7;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84089.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62393;GUEMPS;0623307H;ECOLE PRIMAIRE;public;94.2;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84090.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62571;MERLIMONT;0623308J;ECOLE ELEMENTAIRE SIMONE VEIL;public;106;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84091.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62621;NORTKERQUE;0623309K;ECOLE PRIMAIRE LES LILAS;public;97.1;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84092.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62193;CALAIS;0623347B;ECOLE PRIMAIRE GREUZE;public;69.2;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84093.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62284;ECOURT SAINT QUENTIN;0623349D;ECOLE ELEMENTAIRE CLEMENCE LEROY;public;98.4;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84094.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62454;HINGES;0623353H;GROUPE SCOLAIRE DE LA COLLINE;public;105.9;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84095.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62548;MARCK;0623358N;ECOLE ELEMENTAIRE DU MOULIN;public;105.2;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84096.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62587;MONTIGNY EN GOHELLE;0623361S;ECOLE ELEMENTAIRE JACQUES DUCLOS;public;79.6;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84097.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62637;OIGNIES;0623362T;ECOLE ELEMENTAIRE SAVARY BOUQUET;public;87.6;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84098.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62801;SOUCHEZ;0623366X;ECOLE ELEMENTAIRE ANATOLE FRANCE;public;113.2;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84099.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62895;WINGLES;0623368Z;ECOLE ELEMENTAIRE SUZANNE BLIN;public;91.6;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84100.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62382;GOUY SAINT ANDRE;0623374F;ECOLE PRIMAIRE REGROUPEMENT PEDAGOGIQUE INTERCOMMUNAL CONCENTRE RPC DE GOUY ST ANDRE;public;92.5;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84101.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62528;LOOS EN GOHELLE;0623375G;ECOLE ELEMENTAIRE OVIDE LEROY;public;93.6;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84102.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62029;AMETTES;0623384S;ECOLE PRIMAIRE PRIVEE SAINT BENOIT LABRE;privé sous contrat;108.3;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84103.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62534;LUMBRES;0623385T;ECOLE PRIMAIRE PRIVEE NOTRE DAME;privé sous contrat;103.2;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84104.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62040;ARQUES;0623399H;ECOLE PRIMAIRE KERGOMARD FERRY;public;100.8;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84105.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62525;LONGUENESSE;0623402L;ECOLE PRIMAIRE PAUL VERLAINE;public;91.8;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84106.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62040;ARQUES;0623403M;ECOLE PRIMAIRE ALBERT CAMUS;public;79.9;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84107.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62119;BETHUNE;0623405P;ECOLE ELEMENTAIRE JULES MICHELET;public;86.6;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84108.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62008;ACQUIN WESTBECOURT;0623410V;ECOLE ELEMENTAIRE CENTRE RPI 132;public;101.3;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84109.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62033;ANNAY;0623412X;ECOLE PRIMAIRE JOLIOT CURIE;public;80;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84110.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62386;GRENAY;0623413Y;ECOLE ELEMENTAIRE EDMOND BINCE;public;69.7;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84111.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62048;AUCHEL;0623415A;ECOLE PRIMAIRE ANATOLE FRANCE;public;83.9;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84112.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62178;BRUAY LA BUISSIERE;0623416B;ECOLE ELEMENTAIRE FELIX FAURE;public;84.9;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84113.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62048;AUCHEL;0623417C;ECOLE ELEMENTAIRE VICTOR HUGO;public;75.1;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84114.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62473;ISBERGUES;0623419E;ECOLE PRIMAIRE FRANCIS BILLIAU;public;90.7;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84115.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62427;HENIN BEAUMONT;0623421G;ECOLE ELEMENTAIRE LEON BLUM;public;106.1;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84116.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62194;CALONNE RICOUART;0623422H;ECOLE ELEMENTAIRE EUGENE ET VIRGINIE DENEUX;public;78.4;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84117.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62178;BRUAY LA BUISSIERE;0623423J;ECOLE PRIMAIRE LOUIS PASTEUR;public;76.8;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84118.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62259;CROISILLES;0623425L;ECOLE PRIMAIRE;public;89.7;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84119.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62774;SANGATTE;0623426M;ECOLE PRIMAIRE FERRY LES PTITS LOUPS DE MER;public;107.5;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84120.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62261;CUCQ;0623428P;ECOLE PRIMAIRE DU CENTRE HAMEAU TREPIED LEVISSE;public;102.9;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84121.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62270;DIVION;0623429R;ECOLE ELEMENTAIRE TRANSVAAL;public;75.9;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84122.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62724;ROUVROY;0623430S;ECOLE ELEMENTAIRE PAUL VAILLANT COUTURIER;public;74.4;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84123.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62249;COURCELLES LES LENS;0623431T;ECOLE PRIMAIRE PAUL SION;public;81.7;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84124.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62386;GRENAY;0623432U;ECOLE ELEMENTAIRE JEAN ROSTAND;public;79.8;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84125.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62498;LENS;0623433V;ECOLE ELEMENTAIRE ALFRED MAES;public;71.1;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84126.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62457;HOUDAIN;0623434W;GROUPE SCOLAIRE ELBY COPERNIC;public;78.1;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84127.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62457;HOUDAIN;0623435X;GROUPE SCOLAIRE BLUM LES COLOMBES;public;99.3;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84128.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62457;HOUDAIN;0623436Y;ECOLE ELEMENTAIRE PAUL LANGEVIN;public;85.7;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84129.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62371;GIVENCHY EN GOHELLE;0623437Z;ECOLE ELEMENTAIRE SEVIGNE BUISSON;public;111.2;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84130.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62474;ISQUES;0623438A;ECOLE PRIMAIRE ABEL LOMBARD;public;96.6;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84131.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62908;LA CAPELLE LES BOULOGNE;0623441D;ECOLE PRIMAIRE DES POETES;public;115;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84132.0
2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62264;DANNES;0623442E;ECOLE PRIMAIRE;public;91.8;121.5;103.1;105.8;119.1;93.4;98.5;115.5;91.4;94.8;84133.0
